circle,Global_Id,Site Name,Cluster_name,latitude,longitude
Tamil nadu,576697,Valar Nagar/uthangudi,Madurai,9.94407,78.17585
Tamil nadu,501707,Valar Nagar/uthangudi,Madurai,9.944056,78.175694
Tamil nadu,598536,Valayankulam,Madurai,9.8288,78.10589
Tamil nadu,481824,Valkaradu 1,Madurai,9.99423,77.48443
Tamil nadu,593116,Vallabai Street Madurai,Madurai,9.95924,78.123882
Tamil nadu,583526,Valuthani Pudukkulam,Madurai,9.761313,78.391073
Tamil nadu,548943,Vandiyur Main Road,Madurai,9.91662,78.14923
Tamil nadu,582233,Vangal - New,Madurai,11.040601,78.11894
Tamil nadu,599065,Vangapalayam,Madurai,10.98328,78.07234
Tamil nadu,596847,Varpattu Ponnamaravathi,Madurai,10.28247,78.53653
Tamil nadu,508945,VATALAGUNDU,Madurai,10.16362,77.7573
Tamil nadu,547514,Vedapattai Street - Dindugal,Madurai,10.34589,77.97927
Tamil nadu,481640,Vedapatti,Madurai,10.34182,77.98399
Tamil nadu,549076,Vedasandur,Madurai,10.5322,77.9439
Tamil nadu,549085,Vedasandur 2,Madurai,10.528686,77.950725
Tamil nadu,598926,Vedasandur 9,Madurai,10.54254,77.9445
Tamil nadu,481579,Veerapandi 6,Madurai,9.96378,77.43446
Tamil nadu,548884,Velvankottai,Madurai,10.4233,78.0581
Tamil nadu,508914,VENGAMEDU ; KARUR,Madurai,10.97712,78.07742
Tamil nadu,593092,Villangudi Bus Stop Madurai,Madurai,9.952821,78.085201
Tamil nadu,508889,VILLAPURAM,Madurai,9.90655,78.1245
Tamil nadu,526380,Vishalakshi Nagar,Madurai,9.9502,78.0874
Tamil nadu,531827,Vittalnaickenpatti,Madurai,10.47923,77.9475
Tamil nadu,508958,WEST PONAGARAM,Madurai,9.928947,78.106141
Tamil nadu,549071,YMR Patti,Madurai,10.36271,77.98236
Tamil nadu,549019, METTILPATTI,Tirunelveli,9.33482,78.08483
Tamil nadu,530109, New Kuthukalvalasai,Tirunelveli,8.97766,77.2785
Tamil nadu,591815,5th Street| Aranthangi,Tirunelveli,10.16344,78.99683
Tamil nadu,549147,Aasaripalayam,Tirunelveli,8.17446,77.38972
Tamil nadu,480163,Kaliappa Nagar,Tirunelveli,9.43733,77.78084
Tamil nadu,509042,ADIKARAVILLAKKU,Tirunelveli,9.58898,78.61273
Tamil nadu,549115,Agastheeswaram,Tirunelveli,8.10028,77.52213
Tamil nadu,575472,Agraharam road,Tirunelveli,9.370012,78.82136
Tamil nadu,587423,Ajeez  Nagar,Tirunelveli,9.516766,78.098689
Tamil nadu,480733,alagappapuram 12,Tirunelveli,8.98592,77.26627
Tamil nadu,577158,Alagapuram,Tirunelveli,10.08419,78.78873
Tamil nadu,583789,Madhan Plastics,Tirunelveli,9.469986,77.776651
Tamil nadu,582995,Alaguneri,Tirunelveli,8.755599,77.71074
Tamil nadu,481005,alangulam 11,Tirunelveli,8.86958,77.4828
Tamil nadu,596619,Alapirandan Aranthangi,Tirunelveli,10.19397,78.98498
Tamil nadu,597925,Maraneri,Tirunelveli,9.44384,77.7422
Tamil nadu,548073,AMARAVATHI_PURAM,Tirunelveli,10.01566,78.76873
Tamil nadu,583580,OPR Nagar,Tirunelveli,9.429399,77.797799
Tamil nadu,583597,Paranaickenpatty,Tirunelveli,9.41209,77.78616
Tamil nadu,547258,Ambasamudram,Tirunelveli,8.70778,77.45556
Tamil nadu,587037,Sathur Mettupatti New,Tirunelveli,9.35327,77.915196
Tamil nadu,589859,Ammanpuram Tiruchendur,Tirunelveli,8.56372,78.06582
Tamil nadu,584509,Sathur Pudupalayam,Tirunelveli,9.344098,77.920831
Tamil nadu,527383,Ammapattinam,Tirunelveli,10.01759,79.22544
Tamil nadu,582765,Anbunagar Extn,Tirunelveli,8.6974,77.74993
Tamil nadu,548869,Andipatti,Tirunelveli,8.87825,77.4565
Tamil nadu,548984,Anjugramam - NH Jn,Tirunelveli,8.14618,77.56982
Tamil nadu,586137,Anna Veedhi Tirunelveli,Tirunelveli,8.70483,77.70421
Tamil nadu,572293,Annanagar,Tirunelveli,8.812763,78.129201
Tamil nadu,549151,Aralvaimozhi 2,Tirunelveli,8.2544,77.52111
Tamil nadu,593721,Aranmanaisiruvayal Kallal,Tirunelveli,9.98908,78.66308
Tamil nadu,508905,ARANTANGI,Tirunelveli,10.16879,78.99701
Tamil nadu,546052,Aranthangi 3,Tirunelveli,10.17219,78.98842
Tamil nadu,548536,Ariyakudi,Tirunelveli,10.04494,78.78406
Tamil nadu,583932,Aroma Nagar,Tirunelveli,8.67076,77.7189
Tamil nadu,508886,ARSAKULAM,Tirunelveli,10.19628,79.101
Tamil nadu,508932,ARUMUGANERI,Tirunelveli,8.568778,78.095583
Tamil nadu,594073,Arunachalam colony Tirunelveli,Tirunelveli,8.720708,77.776011
Tamil nadu,548563,Aruppu Kottai _Sayalkudi_1,Tirunelveli,9.40308,78.26242
Tamil nadu,481637,Aruppukkottai 72,Tirunelveli,9.5331,78.10488
Tamil nadu,547877,Aruppukottai,Tirunelveli,9.50424,78.09715
Tamil nadu,501745,Aruppukottai Near Gh,Tirunelveli,9.502861,78.100361
Tamil nadu,501732,Aruppukottai-new Bus Stand,Tirunelveli,9.51825,78.095194
Tamil nadu,588955,Asirwatham Nagar Nagercoil,Tirunelveli,8.19085,77.41258
Tamil nadu,455000,ATCTYRES,Tirunelveli,8.8379,77.7365
Tamil nadu,547384,Athalakanmai,Tirunelveli,10.06988,78.72146
Tamil nadu,509203,Athinathapuram,Tirunelveli,8.60489,77.92545
Tamil nadu,547876,Sattur,Tirunelveli,9.35799,77.91681
Tamil nadu,596762,Authoor Relocation,Tirunelveli,8.62337,78.06936
Tamil nadu,548862,Avaraikulam_Hw,Tirunelveli,8.23475,77.5797
Tamil nadu,525831,Sithurajapuram,Tirunelveli,9.430083,77.789325
Tamil nadu,508900,AVUDAYAR KOIL,Tirunelveli,10.07299,79.04566
Tamil nadu,577323,Ayansingampatti,Tirunelveli,8.66681,77.44428
Tamil nadu,585001,Azhagiyamandapam Reloaction,Tirunelveli,8.26242,77.29726
Tamil nadu,549137,Azhahiyapandipuram,Tirunelveli,8.29681,77.25694
Tamil nadu,547879,Siva kasi East,Tirunelveli,9.44917,77.81326
Tamil nadu,509215,Azhangamparai,Tirunelveli,8.17853,77.29817
Tamil nadu,582999,"Barathi Nagar, Tirupathur",Tirunelveli,10.11679,78.60427
Tamil nadu,548998,Bathrakaliyamman Kovil Street,Tirunelveli,8.80854,78.14412
Tamil nadu,572297,Beach Road Junction,Tirunelveli,8.16439,77.4328
Tamil nadu,508949,BOOTHAPANDI,Tirunelveli,8.274531,77.44673
Tamil nadu,548995,BRAYANT NAGAR,Tirunelveli,8.78934,78.13103
Tamil nadu,586438,Brayant Nagar West,Tirunelveli,8.791429,78.129736
Tamil nadu,547845,Bus stand-TVLY,Tirunelveli,8.72993,77.71028
Tamil nadu,584507,Sivakasi Mani Nagar,Tirunelveli,9.44059,77.799708
Tamil nadu,509006,C.N.VILLAGE,Tirunelveli,8.722278,77.699194
Tamil nadu,547843,Car Street,Tirunelveli,8.72535,77.68521
Tamil nadu,509054,CGE COLONY,Tirunelveli,8.789806,78.14125
Tamil nadu,509216,Chathancode,Tirunelveli,8.29443,77.14917
Tamil nadu,586772,Sivakasi Nachiyar Puram New,Tirunelveli,9.465339,77.7856
Tamil nadu,587295,Srii Gokul International,Tirunelveli,9.43191,77.7852
Tamil nadu,583586,Thirupathi Nagar New,Tirunelveli,9.462059,77.77105
Tamil nadu,509052,CHENPAKE'S ROAD,Tirunelveli,8.711111,77.738139
Tamil nadu,582747,Cherakulam,Tirunelveli,8.57005,77.817049
Tamil nadu,508947,CHERAN MAHADEVI,Tirunelveli,8.684406,77.56755
Tamil nadu,549035,Chettikulam,Tirunelveli,8.16605,77.644
Tamil nadu,547294,Chettinad,Tirunelveli,10.1713,78.7772
Tamil nadu,577717,Chinna Mayakulam,Tirunelveli,9.23226,78.74651
Tamil nadu,549003,Chockampatti,Tirunelveli,9.12576,77.36113
Tamil nadu,599936,Colachal 2,Tirunelveli,8.17347,77.25623
Tamil nadu,455032,COSTEL ENERGEN 1,Tirunelveli,8.911779,78.14476
Tamil nadu,455033,COSTEL ENERGEN 2,Tirunelveli,8.906949,78.1421
Tamil nadu,509053,CURUSPURAM,Tirunelveli,8.813083,78.155556
Tamil nadu,547394,Cutralam,Tirunelveli,8.935,77.27674
Tamil nadu,584506,Darling Nagar Park,Tirunelveli,8.724968,77.763549
Tamil nadu,455046,DCW 1,Tirunelveli,8.5935,78.0925
Tamil nadu,455045,DCW 2,Tirunelveli,8.5903,78.0886
Tamil nadu,547259,Devakottai,Tirunelveli,9.94604,78.82514
Tamil nadu,549063,Devakottai 2,Tirunelveli,9.93875,78.81887
Tamil nadu,547496,Devakottai PLS Road,Tirunelveli,9.95467,78.82391
Tamil nadu,508962,DEVIPATTINAM,Tirunelveli,9.47327,78.89495
Tamil nadu,481074,Devipattinam 5,Tirunelveli,9.46747,78.89458
Tamil nadu,480585,Devis Puram,Tirunelveli,8.84177,78.14504
Tamil nadu,590547,Dhanakkarkulam3,Tirunelveli,8.232904,77.633517
Tamil nadu,577539,EKAMBARAMPURAM,Tirunelveli,8.70068,77.440346
Tamil nadu,548517,Elanji,Tirunelveli,8.96061,77.28114
Tamil nadu,595042,Elavuvilai Killiyur,Tirunelveli,8.27615,77.21597
Tamil nadu,576327,Eral2,Tirunelveli,8.633625,78.01974
Tamil nadu,549132,Ethamozhi,Tirunelveli,8.12097,77.3891
Tamil nadu,508960,ETTAYAPURAM,Tirunelveli,9.14366,77.98936
Tamil nadu,594393,Ettayapuram Road Tuticorin,Tirunelveli,8.82898,78.12799
Tamil nadu,549042,Ettayapuram-2,Tirunelveli,9.146879,78.001433
Tamil nadu,548066,Ezhudesam,Tirunelveli,8.2726,77.1431
Tamil nadu,584206,Faisal Nagar,Tirunelveli,9.37297,78.835879
Tamil nadu,576147,Fridaymarket,Tirunelveli,8.151764,77.33555
Tamil nadu,521631,Gandhi Nagar New,Tirunelveli,9.50436,78.11071
Tamil nadu,509050,GANDHIJI STREET,Tirunelveli,9.54494,78.5915
Tamil nadu,599832,Vettilaiyurani,Tirunelveli,9.41637,77.81027
Tamil nadu,582994,Gopalasamudram New,Tirunelveli,8.708929,77.64027
Tamil nadu,598363,Gunaramanallur 7,Tirunelveli,8.92069,77.35098
Tamil nadu,589825,Guruvarpatti,Tirunelveli,9.205219,78.145099
Tamil nadu,547828,Harbour - Tuticorin,Tirunelveli,8.74903,78.16708
Tamil nadu,455039,"HARI & CO,",Tirunelveli,8.77292,78.11547
Tamil nadu,590990,Herbo Care New,Tirunelveli,10.09747,78.760189
Tamil nadu,584923,Hindu Temple Panaikudi,Tirunelveli,8.321559,77.573908
Tamil nadu,548999,HITAYAPURAM FOURTH GATE,Tirunelveli,8.8108,78.1335
Tamil nadu,528055,Virudhunagar Etturvattam,Tirunelveli,9.3932,77.91509
Tamil nadu,598383,Ilayangudi5,Tirunelveli,9.63207,78.63341
Tamil nadu,526360,West Car St,Tirunelveli,9.45084,77.79396
Tamil nadu,597563,Indra Nagar,Tirunelveli,8.94509,77.29203
Tamil nadu,548078,Ilupaiyurani rd,Tirunelveli,9.18404,77.88163
Tamil nadu,593884,Iruveli Sayalgudi,Tirunelveli,9.17076,78.43982
Tamil nadu,548910,ITTAMOZHI,Tirunelveli,8.39303,77.8491
Tamil nadu,583931,Jahir Hussain Nagar,Tirunelveli,8.83883,78.15118
Tamil nadu,583579,Kalugumalai New,Tirunelveli,9.16322,77.84742
Tamil nadu,455009,JAYAVILAS ARK,Tirunelveli,9.500593,78.19095
Tamil nadu,587163,Jtel Internet,Tirunelveli,8.312919,77.224111
Tamil nadu,584565,Kovil Patty Annai Theresa Nagar,Tirunelveli,9.16165,77.86662
Tamil nadu,509205,Kachanvillai,Tirunelveli,8.573306,78.015778
Tamil nadu,547528,Kadayam Perumpattu,Tirunelveli,8.86191,77.35129
Tamil nadu,547841,Kadayanallur,Tirunelveli,9.08799,77.34792
Tamil nadu,549056,Kadayanallur2,Tirunelveli,9.08418,77.34728
Tamil nadu,576320,Kadayanllur3,Tirunelveli,9.08146,77.35009
Tamil nadu,547851,Kalakkad,Tirunelveli,8.51449,77.55669
Tamil nadu,547839,Kovilpatti,Tirunelveli,9.17021,77.86972
Tamil nadu,548143,Kaliyakkavilai,Tirunelveli,8.33385,77.1722
Tamil nadu,595254,Kalkulam Kanniyakumari,Tirunelveli,8.30615,77.28703
Tamil nadu,547847,Kalladaikurichi,Tirunelveli,8.68507,77.46194
Tamil nadu,547426,Kalladaikurichi 2,Tirunelveli,8.68205,77.47104
Tamil nadu,594177,Kallurani Tenkasi,Tirunelveli,8.906262,77.35826
Tamil nadu,548902,Kovilpatti_Urban_001,Tirunelveli,9.1862,77.8857
Tamil nadu,548079,Lakshmipuram,Tirunelveli,9.17185,77.85836
Tamil nadu,548080,Near Bus stand,Tirunelveli,9.17856,77.86976
Tamil nadu,577025,Kamaraj Nagar,Tirunelveli,9.52729,78.10552
Tamil nadu,509166,KAMARAJ NAGAR,Tirunelveli,8.831556,78.13925
Tamil nadu,529247,Kambaneri,Tirunelveli,9.069679,77.378343
Tamil nadu,548894,Kamuthi_R,Tirunelveli,9.41646,78.36408
Tamil nadu,549140,Kanchirakode,Tirunelveli,8.30152,77.23571
Tamil nadu,590675,Kandamangalam Tenkasi,Tirunelveli,8.921654,77.33905
Tamil nadu,548067,Kandanvillai,Tirunelveli,8.20618,77.33773
Tamil nadu,586962,Kandasamypuram,Tirunelveli,8.79082,78.117409
Tamil nadu,547832,Kanishlam Pudur,Tirunelveli,8.55201,78.06948
Tamil nadu,549141,Kaniyakumari 3,Tirunelveli,8.09832,77.5452
Tamil nadu,599824,Kanjampuram Ezhudesam,Tirunelveli,8.28018,77.15935
Tamil nadu,548551,Kannirajapuram,Tirunelveli,9.12274,78.41715
Tamil nadu,581204,Kanyakumari Govt Med College,Tirunelveli,8.17382,77.39646
Tamil nadu,586626,Karaikudi Subramaniyapuram,Tirunelveli,10.08359,78.78288
Tamil nadu,548051,Karaikudi-1,Tirunelveli,10.07381,78.77326
Tamil nadu,548075,Karaikudi-4,Tirunelveli,10.0599,78.7724
Tamil nadu,509027,KARAIYUR,Tirunelveli,10.13717,78.56976
Tamil nadu,508929,KARIAPATTI,Tirunelveli,9.67579,78.10237
Tamil nadu,598240,Kariapatti (TP),Tirunelveli,9.6767,78.10602
Tamil nadu,595256,Puthukiramam Kovilpatti,Tirunelveli,9.17935,77.88751
Tamil nadu,549149,Kattuvalai,Tirunelveli,8.29122,77.2711
Tamil nadu,598073,Kayalpattinam 11,Tirunelveli,8.57493,78.12926
Tamil nadu,548872,Kayamali Road,Tirunelveli,8.485979,78.04662
Tamil nadu,547516,KAYAMOZHI,Tirunelveli,8.50815,78.04484
Tamil nadu,548083,kayathar,Tirunelveli,8.9479,77.77991
Tamil nadu,481010,Keela Earmalpuram 2,Tirunelveli,8.67449,77.42694
Tamil nadu,548898,Keelachevalpatti_R,Tirunelveli,10.17944,78.66444
Tamil nadu,577023,Keelakarai Addl 1,Tirunelveli,9.23728,78.79271
Tamil nadu,549049,Keezhapavur (TP),Tirunelveli,8.89124,77.42157
Tamil nadu,598415,Keezhapavur 2,Tirunelveli,8.9091,77.39523
Tamil nadu,547358,Kilakarai,Tirunelveli,9.23208,78.78486
Tamil nadu,481587,Kilakarai New,Tirunelveli,9.23167,78.78058
Tamil nadu,481904,Kilaseval Patti 2,Tirunelveli,10.18658,78.66459
Tamil nadu,548985,KODIMUNAI,Tirunelveli,8.17897,77.23869
Tamil nadu,509056,KOKKARAKULAM,Tirunelveli,8.724062,77.714621
Tamil nadu,549133,Kollangodu,Tirunelveli,8.29813,77.1178
Tamil nadu,548951,Kollengonde 2,Tirunelveli,8.3112,77.1256
Tamil nadu,548908,Villiseri,Tirunelveli,9.06422,77.79775
Tamil nadu,547844,Konganathan parai (Repeater Site ),Tirunelveli,8.63751,77.71896
Tamil nadu,598868,Koomapatty,Tirunelveli,9.64879,77.5996
Tamil nadu,548966,Koondankulam,Tirunelveli,8.192948,77.708554
Tamil nadu,547868,KOOTHAMPULI,Tirunelveli,8.7236,78.06526
Tamil nadu,481162,Korampallam 2,Tirunelveli,8.78246,78.08635
Tamil nadu,583837,Kottai amman Temple,Tirunelveli,9.94239,78.82388
Tamil nadu,594511,Kottaiyur Karaikudi,Tirunelveli,10.11075,78.78876
Tamil nadu,548926,NH_RJP_001,Tirunelveli,9.55825,77.6918
Tamil nadu,548925,NH_TMG_002,Tirunelveli,9.64636,77.78271
Tamil nadu,481018,Panduthanpatti 2,Tirunelveli,9.48621,77.67335
Tamil nadu,548071,krishnan kovil,Tirunelveli,8.19354,77.42668
Tamil nadu,574805,Krishnapuram,Tirunelveli,9.09266,77.34814
Tamil nadu,592587,Krishnapuram Tirunelveli,Tirunelveli,8.68601,77.803749
Tamil nadu,508963,KTC COLONY,Tirunelveli,8.713972,77.77325
Tamil nadu,591441,KTC Nagar Thoothukkudi,Tirunelveli,8.821389,78.135768
Tamil nadu,508948,KULACHAL,Tirunelveli,8.179083,77.256111
Tamil nadu,480619,Kulachal 4,Tirunelveli,8.17381,77.26457
Tamil nadu,547831,Kulasekarapattanam,Tirunelveli,8.40168,78.05414
Tamil nadu,508936,KULASEKHARAM,Tirunelveli,8.3592,77.29002
Tamil nadu,548967,Kulithurai road,Tirunelveli,8.31024,77.21145
Tamil nadu,547433,KulKottai,Tirunelveli,8.86349,77.82082
Tamil nadu,548957,Kullu Vallai,Tirunelveli,8.13564,77.4517
Tamil nadu,547836,KUMBIKULAM,Tirunelveli,8.34129,77.7357
Tamil nadu,588972,Kunnathoor Kanniyakumari,Tirunelveli,8.273453,77.184929
Tamil nadu,547128,Kuzhithurai,Tirunelveli,8.31972,77.20701
Tamil nadu,598088,Kuzhithurai 2,Tirunelveli,8.36741,77.18143
Tamil nadu,549116,Kuzhithurai 2,Tirunelveli,8.3136,77.19829
Tamil nadu,527056,S.Ramachandrapuram,Tirunelveli,9.60018,77.67695
Tamil nadu,547414,Law College,Tirunelveli,8.71965,77.7591
Tamil nadu,594855,Link Road Palappallam,Tirunelveli,8.21725,77.2544
Tamil nadu,547884,Srivilliputhur,Tirunelveli,9.51632,77.63174
Tamil nadu,522065,Madhina Nagar ,Tirunelveli,9.08956,77.34112
Tamil nadu,586069,Magilchi Vinayagar Koil,Tirunelveli,8.683086,77.73928
Tamil nadu,583021,Mahilchi Nagar New,Tirunelveli,8.67976,77.7372
Tamil nadu,572294,Main Bazar,Tirunelveli,8.81305,78.1483
Tamil nadu,594519,Main Road Lalakudiyiruppu,Tirunelveli,8.99826,77.22025
Tamil nadu,594299,Manali Road Thakkalai,Tirunelveli,8.25328,77.31227
Tamil nadu,577034,Thangam Lodge,Tirunelveli,9.51428,77.63092
Tamil nadu,596698,Manamelkudi Road Aranthangi,Tirunelveli,10.16235,78.98777
Tamil nadu,547903,UW_TN_W_2293_ car st-Sri Valliputhur,Tirunelveli,9.51068,77.63244
Tamil nadu,586066,Maravan Kuduiyeruppu,Tirunelveli,8.154472,77.428111
Tamil nadu,598320,Maravankudiyeruppu Relocation,Tirunelveli,8.153515,77.41909
Tamil nadu,548535,Mariyur,Tirunelveli,9.14944,78.53656
Tamil nadu,547223,Marthandam Bus stand,Tirunelveli,8.30234,77.2232
Tamil nadu,587536,Marthandam Relocation,Tirunelveli,8.306936,77.22387
Tamil nadu,547427,Maruthamputhur,Tirunelveli,8.83089,77.51377
Tamil nadu,547434,Mattalamparai,Tirunelveli,8.90783,77.33173
Tamil nadu,576054,Mayakulam,Tirunelveli,9.23292,78.752077
Tamil nadu,577380,Mayamankurichi,Tirunelveli,8.8838,77.50613
Tamil nadu,480824,MAYAMANKURICHI-2,Tirunelveli,8.90818,77.49549
Tamil nadu,500296,Meerankulam,Tirunelveli,8.555028,77.859417
Tamil nadu,548876,Mel Nalanthula,Tirunelveli,8.48074,78.02025
Tamil nadu,549054,Mela Authoor,Tirunelveli,8.61246,78.063604
Tamil nadu,597482,Mela Bazar Road Pathamadai,Tirunelveli,8.67023,77.59203
Tamil nadu,509063,MELA MEYANA PURAM,Tirunelveli,8.933664,77.342884
Tamil nadu,509030,MELAAYAKUDI,Tirunelveli,9.51164,78.57148
Tamil nadu,584920,Melachathiram,Tirunelveli,9.53991,78.58628
Tamil nadu,585551,Melagaram,Tirunelveli,8.953154,77.300816
Tamil nadu,594523,Mettukudiyeruppu Anjugrammam,Tirunelveli,8.14151,77.56618
Tamil nadu,548962,MG Auditorium,Tirunelveli,8.2663,77.28902
Tamil nadu,549138,Monday market,Tirunelveli,8.20189,77.30328
Tamil nadu,549044,Moolachal,Tirunelveli,8.25805,77.30404
Tamil nadu,530646,Moolakothalam HB New,Tirunelveli,9.36754,78.82281
Tamil nadu,481416,Mullai Nagar,Tirunelveli,8.82368,78.14685
Tamil nadu,586497,Mullakadu ,Tirunelveli,8.728961,78.121299
Tamil nadu,595473,Mulluvilai Road Palappallam,Tirunelveli,8.2521,77.184467
Tamil nadu,548974,Munanjipatti,Tirunelveli,8.51893,77.79885
Tamil nadu,549043,Munchirai,Tirunelveli,8.28542,77.17664
Tamil nadu,548537,Mupandhal RW,Tirunelveli,8.26163,77.54873
Tamil nadu,584205,Mustafa food,Tirunelveli,9.36085,78.85268
Tamil nadu,480272,Muthammal Colony,Tirunelveli,8.81688,78.1244
Tamil nadu,527172,Muthirakurichi,Tirunelveli,8.234371,77.311947
Tamil nadu,668759,MUTHUKALATHUR POST Relocation,Tirunelveli,9.34782,78.51532
Tamil nadu,585721,Muthupattinam New,Tirunelveli,10.07311,78.76332
Tamil nadu,530396,Muthur Reddiarpatti,Tirunelveli,8.66266,77.71869
Tamil nadu,549022,Muthuraman Theru,Tirunelveli,10.07216,78.7678
Tamil nadu,583517,Muthusamy puram New,Tirunelveli,9.36147,78.02694
Tamil nadu,577041,Nadar St,Tirunelveli,8.81017,78.1546
Tamil nadu,500307,Nagachi,Tirunelveli,9.32097,78.99658
Tamil nadu,597923,Ammaiyappapuram,Tirunelveli,9.38987,77.50923
Tamil nadu,548981,Nagaladi,Tirunelveli,8.70161,77.44938
Tamil nadu,548062,Nagarcoil-5,Tirunelveli,8.16054,77.42678
Tamil nadu,509029,NAINAR STREET,Tirunelveli,8.569111,78.126639
Tamil nadu,526106,Nandagopalapuram Rd,Tirunelveli,8.8125,78.14381
Tamil nadu,508990,NANGUNERI,Tirunelveli,8.490139,77.661972
Tamil nadu,547890,Chatrapatti,Tirunelveli,9.4168,77.60097
Tamil nadu,547872,NARIKUDI (FPO),Tirunelveli,9.58799,78.30667
Tamil nadu,508933,NAZARET,Tirunelveli,8.559465,77.97289
Tamil nadu,547421,Nazerath 2,Tirunelveli,8.55363,77.96994
Tamil nadu,547204,Nazerath 3,Tirunelveli,8.56764,77.9825
Tamil nadu,589246,Near Bank of India Nagercoil,Tirunelveli,8.178811,77.420393
Tamil nadu,593663,Near BPCL Vilathikulam,Tirunelveli,9.130208,78.16146
Tamil nadu,594070,Near Co|op Bank Keeramangalam,Tirunelveli,10.286619,79.0985
Tamil nadu,592052,Near Lakshminarayana Koil,Tirunelveli,8.76289,77.74149
Tamil nadu,582992,Near MDT College,Tirunelveli,8.72552,77.647413
Tamil nadu,547233,Near Padhara Kudi,Tirunelveli,10.077067,78.745946
Tamil nadu,547888,Near Ramalinga Mills - SH 42,Tirunelveli,9.49829,78.12595
Tamil nadu,548924,Near Tiruppalaikkudi,Tirunelveli,9.56433,78.8615
Tamil nadu,586766,Chatrapatti Rajapalayam,Tirunelveli,9.418669,77.6019
Tamil nadu,547429,Nettur road,Tirunelveli,8.86903,77.50381
Tamil nadu,481331,Nettur-2,Tirunelveli,8.91585,77.53221
Tamil nadu,598366,Cholapuram3,Tirunelveli,9.38586,77.54572
Tamil nadu,530110,New Kilakadayam,Tirunelveli,8.838461,77.384883
Tamil nadu,592108,New Kulapuram Bus Stop Kanniyakumari,Tirunelveli,8.31569,77.14435
Tamil nadu,598365,Kaalavaasal 2,Tirunelveli,9.37971,77.66102
Tamil nadu,547826,NGO Colony,Tirunelveli,8.79931,78.13292
Tamil nadu,587214,NGO colony 1,Tirunelveli,8.69238,77.737
Tamil nadu,595738,Ngo Colony|Nellai Relocation,Tirunelveli,8.68761,77.73706
Tamil nadu,595724,NH 32 Ramanathapuram,Tirunelveli,9.37162,78.86531
Tamil nadu,548923,NH_DVK_001,Tirunelveli,9.86903,78.8508
Tamil nadu,547882,PSK Nagar,Tirunelveli,9.43528,77.56465
Tamil nadu,548882,PSK nagar,Tirunelveli,9.43758,77.5654
Tamil nadu,548917,NH_TUT_001,Tirunelveli,8.90108,78.10474
Tamil nadu,549139,North street,Tirunelveli,8.31665,77.223
Tamil nadu,547234,Pudupalayam,Tirunelveli,9.42629,77.5778
Tamil nadu,548557,Ottangadu,Tirunelveli,8.418769,78.018988
Tamil nadu,508966,OTTAPIDARAM,Tirunelveli,8.913278,78.021111
Tamil nadu,577042,P&T Colony,Tirunelveli,8.7997,78.11276
Tamil nadu,509055,P.N.T.COLONY,Tirunelveli,8.792028,78.111806
Tamil nadu,592755,Painkulam Vilavancode,Tirunelveli,8.250122,77.174317
Tamil nadu,591905,Palakkal Pudhu kudi Ambasamudram,Tirunelveli,8.747979,77.45949
Tamil nadu,547413,Palayamkottai,Tirunelveli,8.70382,77.73097
Tamil nadu,548262,Palayamkottai,Tirunelveli,8.71421,77.73303
Tamil nadu,548915,Palayampatti,Tirunelveli,9.38438,78.1046
Tamil nadu,586767,Palayampatti New,Tirunelveli,9.529688,78.100832
Tamil nadu,547218,Pallathur,Tirunelveli,10.14666,78.8004
Tamil nadu,548968,Pallayadi,Tirunelveli,8.269187,77.25117
Tamil nadu,547364,Panaikulam (Repeater Site ),Tirunelveli,9.36674,78.9486
Tamil nadu,547842,Panakudi (Repeater Site ),Tirunelveli,8.32131,77.5797
Tamil nadu,589259,Panavilai Kanniyakumari,Tirunelveli,8.18394,77.24754
Tamil nadu,508967,PANCHALAKURICHI,Tirunelveli,8.933417,78.037417
Tamil nadu,587298,Pandagasalai,Tirunelveli,8.708375,77.752717
Tamil nadu,508968,PANDALKUDI,Tirunelveli,9.39209,78.10591
Tamil nadu,508961,RAJAPALAYAM,Tirunelveli,9.44175,77.560222
Tamil nadu,549052,Samusigapuram,Tirunelveli,9.40384,77.57767
Tamil nadu,548904,Parakkai Junction,Tirunelveli,8.16007,77.44119
Tamil nadu,575934,Paramakudi,Tirunelveli,9.543,78.59339
Tamil nadu,547356,Paramakudi,Tirunelveli,9.53924,78.59389
Tamil nadu,547365,Paramakudi 2,Tirunelveli,9.54817,78.5836
Tamil nadu,583725,Sanjive Malai,Tirunelveli,9.436669,77.570876
Tamil nadu,587704,Parasuramapuram,Tirunelveli,9.081185,77.347539
Tamil nadu,597812,Paravakkottai Aranthangi,Tirunelveli,10.25829,79.02325
Tamil nadu,591058,Pasukidaivilai Vickramasingapuram,Tirunelveli,8.720374,77.384527
Tamil nadu,592380,Pechiparai Road Thirunanthikarai,Tirunelveli,8.391157,77.297671
Tamil nadu,589858,Periakulam,Tirunelveli,9.14141,78.5854
Tamil nadu,547858,Periya pallivasal Road,Tirunelveli,9.08136,77.35453
Tamil nadu,548069,Periyar nagar.,Tirunelveli,8.08187,77.54892
Tamil nadu,547345,Perumalpuram,Tirunelveli,8.70068,77.7428
Tamil nadu,502090,Perungarai,Tirunelveli,9.589972,78.50653
Tamil nadu,547852,Perungudi,Tirunelveli,8.27748,77.5841
Tamil nadu,548990,Pettai,Tirunelveli,8.7401,77.6638
